,class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
767,0.0,0.035,0.019,0.025,0.0332,14.26,0.6790136465659615,0.005134,0.746,0.994,0.447,-0.297,-0.175,0.046,-0.589,1.0,0.000422237171609469,0.0,15644.0,0.9418,0.1163,1.0,0.1586,0.0,0.0069,0.0,0.0,6.02,0.84,0.84,-0.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3863,0.3863
768,0.0,0.017,0.013,0.005,0.12379,7.829,0.4388966868691351,0.00635,0.976,0.977,0.961,-0.186,-0.615,-0.217,-4.09,0.0,9.71611921042563e-05,0.0,15644.0,0.8455,0.309,0.0,0.3587,0.0,0.0,0.0,0.0,2.45,0.46,0.46,0.0,0.0,1.0,0.0,0.0,0.0222,0.0,0.0,0.437,0.437
769,0.0,0.007,0.0,0.387,0.12793,3.72,0.6770414028784134,0.007041,0.004,0.0,0.008,0.651,-0.013,0.136,0.484,0.0,0.000410102577695206,0.0,26274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,0.047,0.047,0.005,0.01845,0.46,0.43142838830688907,0.006439,0.005,0.0,0.0,-0.55,-0.54,-0.392,-1.81,0.0,0.000141251914336127,0.0,26277.0,1.1353,0.6767,1.0,0.2893,0.0024,0.0024,0.0,0.0,6.46,7.95,7.95,-2.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2469,0.2469
771,0.0,0.0,0.0,0.012,0.00414,0.027,0.4176585196317484,0.003833,0.046,0.005,0.003,-1.408,-1.503,-2.743,-9.96,0.0,1.74524892990057e-05,0.0,26288.0,0.9026,0.5771,1.0,0.3454,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04
772,0.0,0.012,0.0,0.003,0.00089,0.412,0.42223787001759394,0.004199,0.012,0.0,0.0,-0.358,-0.846,-0.412,-2.69,0.0,0.000325330741459606,0.0,26289.0,0.6545,0.6909,1.0,0.2893,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2506,0.2506
773,0.0,0.007,0.002,0.01,0.01062,2.493,0.5074348959767098,0.004508,0.957,0.062,0.0,-0.933,-1.409,-1.156,-5.79,0.0,0.000120803748849553,0.0,15625.0,1.1545,0.309,0.0,0.349,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.1502,0.1502
774,0.0,0.0,0.07,0.008,0.01312,0.132,0.43128483410332163,0.005838,0.002,0.0,0.0,-0.377,-1.318,-1.29,-5.9,0.0,0.000511847057230745,0.0,15625.0,0.7904,0.3593,0.0,0.1824,0.0,0.0,0.0,0.0,7.99,1.82,1.82,-1.82,0.0,1.0,0.0,0.0007,0.0,0.0,0.0,0.1816,0.2514
775,0.0,0.024,0.0,0.091,0.02099,16.7,0.6540617490946917,0.003857,0.912,1.0,1.0,-0.517,0.466,0.756,2.46,0.0,0.00038015965968867,0.0,15623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,0.0,0.076,0.0,0.018,0.00686,0.052,0.3829242653123811,0.00429,0.062,0.0,0.0,-0.472,-1.656,-1.649,-8.73,0.0,0.000223456064525841,0.0,26297.0,1.4427,0.5475,1.0,0.291,0.0,0.0114,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577,0.0577
777,0.0,0.045,0.002,0.002,0.00701,0.571,0.5601617015897665,0.004624,0.003,0.0,0.0,-0.419,-0.203,-0.394,-1.32,0.0,0.00048198480935392,0.0,26298.0,1.1457,0.1506,0.0,0.2893,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534,0.2534
778,0.0,0.029,0.002,0.105,0.01219,0.315,0.3672664380572433,0.005331,0.023,0.0,0.0,0.442,-0.749,-0.61,-2.07,0.0,0.00028696263120298,0.0,15612.0,1.062,0.5368,0.0,0.3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0449,0.0449
779,0.0,0.029,0.0,0.011,0.0157,0.161,0.41915457989821536,0.004052,0.003,0.0,0.0,-0.197,-0.131,-0.112,-0.58,0.0,0.000519949310336378,0.0,15599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,0.0,0.031,0.079,0.023,0.0013,0.049,0.6573063047201072,0.00384,0.056,0.0,0.0,-0.836,-7.281,-7.0,-9.6,0.0,0.00109002198386192,0.0,26319.0,0.4762,0.6243,1.0,0.6888,0.0059,0.0,0.0,0.0,7.88,1.11,1.11,-1.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4509,0.4509
781,0.0,0.113,0.001,0.004,0.03327,0.164,0.6135706571583568,0.006653,0.005,0.02,0.001,-0.135,-0.392,-0.303,-3.29,0.0,7.34357705330527e-05,0.0,15590.0,0.912,0.4848,1.0,0.6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155,0.3155
782,0.0,0.09,0.045,0.007,0.08603,11.13,0.5652231208596216,0.007127,0.005,0.879,0.88,0.283,1.262,0.368,1.69,0.0,0.0209495644485457,0.0,26338.0,0.529,0.9419,0.0,0.1403,0.0,0.0,0.0,0.0,4.84,8.75,4.03,8.75,1.0,1.0,0.0,0.027,0.0,0.0,0.0,0.4143,0.4143
783,0.0,0.026,0.001,0.054,0.06419,6.162,0.42746851200210206,0.003884,0.737,0.991,0.954,-0.368,-0.12,-0.208,-1.3,0.0,7.29197679171654e-05,0.0,26342.0,1.1545,0.309,0.0,0.291,0.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.0,0.0,0.0,0.0807,0.0807
784,0.0,0.121,0.003,0.579,0.04557,0.851,0.6534460967438358,0.006184,0.201,0.741,0.0,0.646,0.748,0.034,1.9,0.0,0.000318385378208311,0.0,15570.0,0.7725,1.5988,0.0,0.6904,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.3227,0.3227
785,0.0,0.112,0.069,0.021,0.12678,7.897,0.717213302813913,0.00899,0.571,0.999,0.985,0.646,1.874,0.122,1.89,1.0,0.000195186786517493,0.0,15560.0,0.4762,0.6243,0.0,0.6904,0.0024,0.0,0.0,0.0,8.42,0.9,0.9,-0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3263,0.3263
786,0.0,0.427,0.02,0.018,0.03807,8.103,0.808836577995325,0.007443,0.867,0.999,0.699,-0.206,0.717,0.489,3.03,1.0,0.000121434929977389,0.0,15533.0,0.6545,0.6909,1.0,0.6904,0.0024,0.0024,0.0,0.0,5.93,7.76,7.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.336,0.336
787,0.0,0.053,0.002,0.007,0.12107,5.397,0.8092866124426984,0.007168,0.849,0.995,0.638,-0.753,-0.025,-0.655,-1.01,1.0,0.00115970474768767,0.0,15527.0,0.4311,1.9401,0.0,0.6904,0.0024,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3381,0.3381
788,0.0,0.139,0.119,0.068,0.1127,8.276,0.7776845145162875,0.011541,0.949,0.999,0.635,0.646,0.226,-0.117,0.906,1.0,0.000744734990161378,0.0,15524.0,0.6545,0.3455,0.0,0.6904,0.0,0.0,0.0,0.0,4.78,7.65,7.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3392,0.3392
789,0.0,0.075,0.033,0.001,0.00585,2.46,0.3307767391155996,0.003609,0.006,0.279,0.679,-1.676,-0.54,-0.5,-1.95,0.0,0.000433180609200169,0.0,26395.0,1.0862,0.1724,0.0,0.1403,0.0062,0.0062,0.0588,0.0,8.35,0.78,-0.78,0.78,0.0,1.0,0.0,0.04,0.0,0.0,0.0,0.4777,0.4777
790,0.0,0.002,0.0,0.079,0.02998,0.525,0.320304783664874,0.008164,0.0,0.002,0.018,-1.184,-1.227,-0.895,-4.91,0.0,0.000865963960922637,0.0,26400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,0.0,0.012,0.0,0.005,0.01036,0.027,0.15951478474459302,0.004625,0.001,0.0,0.0,-1.653,-0.53,-0.461,-3.4,0.0,5.94943717968806e-05,0.0,15514.0,0.9296,0.1407,1.0,0.1824,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0,0.1854,0.2565
792,0.0,0.016,0.054,0.006,0.07473,12.82,0.7184253915866503,0.002403,0.925,0.991,1.0,-0.23,-0.096,0.89,-0.44,1.0,6.13284354515998e-05,0.0,15513.0,1.1737,0.3832,1.0,0.8031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.4645,0.4645
793,0.0,0.004,0.0,0.004,0.01457,2.925,0.516033076121767,0.005036,0.0,0.001,0.0,-1.687,-0.805,-0.645,-3.24,0.0,0.000386495654016783,0.0,26406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,0.0,0.035,0.003,0.559,0.85406,11.82,0.6533265220868879,0.008347,0.998,1.0,1.0,0.559,2.335,2.581,4.22,1.0,0.000708602169531424,0.0,15495.0,0.8668,0.2664,0.0,0.1797,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0704,0.0704
795,0.0,0.041,0.02,0.003,0.00216,0.006,0.42545496776895064,0.004878,0.001,0.0,0.0,-2.673,-3.387,-4.277,-4.43,0.0,0.000196738398759037,0.0,26457.0,0.912,0.4848,1.0,0.2893,0.0047,0.0,0.0,0.0,5.98,7.95,7.95,6.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3027,0.3027
796,0.0,0.127,0.0,0.008,0.02637,1.043,0.5174495521642816,0.00396,0.053,0.641,0.842,-2.037,-0.139,-0.026,0.923,0.0,0.000651757980814978,0.0,15453.0,0.9138,0.1724,0.0,0.1797,0.0,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1376,0.1376
797,0.0,0.002,0.001,0.049,0.90528,17.35,0.6912608712462943,0.008195,0.816,0.999,1.0,0.651,0.781,1.82,2.27,0.0,0.000162263942182596,0.0,15451.0,0.8668,0.2664,0.0,0.5774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0102,0.0,0.0,0.3411,0.3411
798,0.0,0.02,0.003,0.051,0.00736,2.437,0.4931959146449136,0.005715,0.031,0.001,0.0,0.5,0.504,0.136,1.14,0.0,0.000391718568260306,0.0,26472.0,1.1245,0.185,0.0,0.2893,0.0,0.0047,0.0,0.0,6.12,0.14,0.14,-0.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3074,0.3074
799,0.0,0.045,0.006,0.138,0.02856,4.047,0.45718647028516746,0.006759,0.01,0.008,0.007,-0.18,0.335,-0.017,0.493,0.0,0.000385211615299041,0.0,26477.0,1.1245,0.185,0.0,0.2601,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4567,0.4567
800,0.0,0.058,0.001,0.105,0.32869,8.628,0.74400243905873,0.007997,0.96,0.845,0.831,0.457,-1.736,-1.705,-8.65,0.0,0.00664473274863113,0.0,15435.0,0.4517,0.6939,1.0,0.1797,0.0,0.0081,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664,0.1664
801,0.0,0.074,0.007,0.442,0.87236,8.203,0.5847560531777533,0.00799,0.925,0.998,1.0,-1.69,0.038,0.863,2.61,0.0,0.000193758349038342,0.0,26486.0,0.6545,0.6909,0.0,0.291,0.0,0.0,0.0,0.0667,4.15,3.07,3.07,-0.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1542,0.1542
802,0.0,0.031,0.002,0.062,0.05219,3.352,0.7075357265108592,0.005777,0.556,0.094,0.167,0.532,0.17,0.555,1.24,0.0,0.000140614921063265,0.0,15396.0,0.7904,0.3832,0.0,0.166,0.0,0.0087,0.0,0.0,4.0,0.27,-0.27,0.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1101,0.1101
803,0.0,0.001,0.0,0.01,0.00102,2.633,0.6695414043783718,0.003256,0.413,0.967,0.951,-1.431,-0.657,-0.855,-5.46,0.0,0.00106374950646825,0.0,15396.0,1.1245,0.185,1.0,0.1797,0.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0.0513,0.0,0.0,0.2288,0.2288
804,0.0,0.042,0.0,0.007,0.00034,12.12,0.44600373516901104,0.006286,0.137,0.407,0.999,-1.274,-0.664,0.359,-1.92,0.0,0.00145030439776402,0.0,15386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,0.0,0.028,0.001,0.06,0.3938,13.64,0.5851507968265311,0.007196,0.385,0.869,0.936,0.5,0.506,0.14,1.13,0.0,0.00310779132877855,0.0,26547.0,1.291,0.0212,0.0,0.2893,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.3306,0.3306
806,0.0,0.04,0.002,0.04,0.06349,5.684,0.5872897867738072,0.004666,0.649,0.736,0.755,-0.257,-0.199,-0.182,-0.713,0.0,0.000883466967633456,0.0,15366.0,0.6545,0.6909,1.0,0.1797,0.0081,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2768,0.2768
807,0.0,0.107,0.107,0.01,0.00241,1.326,0.38189261977188077,0.004562,0.019,0.057,0.064,-1.712,0.068,-0.199,-0.21,0.0,0.000877666176610911,0.0,26565.0,1.0,0.0,0.0,0.2893,0.0,0.0024,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362,0.3362
808,0.0,0.087,0.001,0.122,0.01435,0.539,0.488877437104966,0.006717,0.01,0.0,0.001,-0.433,-0.762,-0.643,-3.59,0.0,0.00310691170579816,0.0,26571.0,0.4311,1.9401,0.0,0.2893,0.0,0.0,0.0196,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3381,0.3381
809,0.0,0.037,0.014,0.036,0.00042,7.407,0.842373640300641,0.012254,0.16,0.0,0.0,0.507,-0.789,-0.939,-5.07,0.0,0.000427990664320138,0.0,15332.0,0.6545,0.6909,1.0,0.6509,0.0096,0.0096,0.0,0.0,3.23,7.75,7.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1785,0.1785
810,0.0,0.131,0.0,0.326,0.12018,9.401,0.798828625112812,0.008197,0.988,1.0,0.985,0.551,0.853,-0.023,1.86,1.0,0.000682913356804679,0.0,15329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,0.0,0.211,0.07,0.064,0.01453,6.504,0.7931929573056338,0.006201,0.992,0.972,0.031,0.551,-0.025,-0.334,1.02,1.0,0.00115970474768767,0.0,15323.0,0.4311,1.9401,0.0,0.6904,0.0024,0.0048,0.0,0.0,6.68,5.78,0.0,5.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4114,0.4114
812,0.0,0.017,0.0,0.089,0.02004,2.993,0.559117194912039,0.006946,0.003,0.0,0.0,0.41,-0.048,0.047,0.0514,0.0,0.00191791845566206,0.0,26592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,0.0,0.022,0.004,0.031,0.03059,9.221,0.6105887168065138,0.005859,0.839,0.936,0.868,0.559,-0.119,-0.241,-1.34,0.0,0.00843950672769252,0.0,15312.0,1.291,0.0212,0.0,0.1797,0.0081,0.0081,0.0,0.0,3.96,0.95,-0.95,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3632,0.3632
814,0.0,0.014,0.0,0.482,0.69892,13.3,0.8212417809879448,0.007436,0.313,0.692,0.961,0.559,0.559,0.228,1.99,1.0,0.000531530282658457,0.0,15308.0,0.7249,0.2306,0.0,0.2517,0.0047,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0977,0.0977
815,0.0,0.033,0.037,0.08,0.06755,4.873,0.8201798619219833,0.006298,0.714,0.885,0.675,-0.239,0.003,-0.801,-0.955,0.0,0.000682578124468906,0.0,15305.0,1.062,0.6349,1.0,0.6904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179,0.4179
816,0.0,0.064,0.012,0.01,0.02692,2.123,0.8148517539673016,0.006719,0.693,0.671,0.121,-0.329,-0.729,-1.197,-4.44,0.0,0.000411498725721208,0.0,15302.0,1.1064,0.6547,1.0,0.6904,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.419,0.419
817,0.0,0.005,0.0,0.022,0.61316,1.525,0.6769560168869984,0.004388,0.288,0.974,0.989,-1.538,-0.791,-0.015,-5.6,0.0,0.000117172165055691,0.0,26645.0,0.912,0.4848,1.0,0.291,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2353,0.2353
818,0.0,0.006,0.019,0.819,0.82261,14.04,0.9432185424395239,0.008965,0.978,1.0,1.0,0.457,0.525,2.689,3.26,1.0,0.00080292693743467,0.0,15267.0,1.1737,1.1976,0.0,0.8031,0.0019,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.4569,0.4569
819,0.0,0.008,0.0,0.004,0.02922,0.144,0.5000434473721284,0.006068,0.0,0.0,0.0,-1.188,-3.073,-3.032,-10.6,0.0,0.00337647341172396,0.0,26664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,0.0,0.066,0.045,0.881,0.93213,8.243,0.7008129831757027,0.010268,0.529,1.0,1.0,0.553,2.673,2.492,5.63,1.0,0.00472031617943762,0.0,26666.0,0.5079,0.9007,0.0,0.291,0.0038,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.246
821,0.0,0.001,0.005,0.12,0.00119,13.0,0.6681165039719184,0.01153,0.362,0.02,0.99,0.651,-0.443,0.104,-3.08,0.0,0.00219678643433762,0.0,15245.0,1.0,0.3455,0.0,0.6509,0.0,0.0,0.0,0.0,5.8,0.12,-0.12,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2886,0.2886
822,0.0,0.004,0.011,0.036,0.00045,7.021,0.5241524250412127,0.008318,0.045,0.0,0.095,0.53,-2.179,-0.653,-9.44,0.0,0.000515327538689078,0.0,15239.0,1.3095,0.185,0.0,0.6509,0.0,0.0,0.0,0.0,6.34,0.54,0.54,-0.54,0.0,1.0,0.0,0.0,0.0,0.1667,0.0,0.2962,0.2962
823,0.0,0.062,0.009,0.401,0.01719,0.226,0.5316028508267369,0.005785,0.286,0.34,0.013,-0.28,-0.222,-1.015,-2.41,0.0,0.000267030677402222,0.0,15239.0,1.3095,0.984,1.0,0.6904,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0,0.4416,0.4416
824,0.0,0.057,0.025,0.006,0.00763,4.797,0.6890717983400089,0.00403,0.001,0.147,0.0,-0.268,0.121,-0.452,-1.34,0.0,0.000139368555478329,0.0,26679.0,1.1353,0.6767,1.0,0.1237,0.0,0.0074,0.0,0.0,6.56,7.95,7.95,5.64,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3483,0.3483
825,0.0,0.011,0.001,0.039,0.61907,8.921,0.6833423402787985,0.00333,0.863,1.0,1.0,-0.247,0.733,0.673,2.69,0.0,1.19042130228826e-05,0.0,26690.0,0.9026,0.5771,1.0,0.291,0.0038,0.0076,0.0,0.0,2.17,0.35,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2583,0.2583
826,0.0,0.055,0.007,0.119,0.00151,9.68,0.4862276571852358,0.006709,0.003,0.0,0.617,-0.255,-0.438,0.58,-0.949,0.0,0.00423895576917733,0.0,15217.0,0.4311,0.0299,0.0,0.6509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3241,0.3241
827,0.0,0.013,0.064,0.025,0.02046,2.695,0.2577619360524224,0.004597,0.094,0.964,0.992,0.551,0.884,0.395,1.86,1.0,0.000162398912157526,0.0,15215.0,1.0582,0.1163,1.0,0.6904,0.0024,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4502,0.4502
828,0.0,0.01,0.006,0.099,0.65113,14.08,0.973463552696431,0.006389,0.926,0.99,0.999,0.457,-0.347,0.265,-1.69,1.0,0.000149219017042724,0.0,15207.0,0.6561,0.5503,0.0,0.8031,0.0019,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4378,0.4378
829,0.0,0.035,0.002,0.029,0.02279,8.299,0.8223731362442909,0.012768,0.666,0.0,0.0,-0.353,-1.81,-1.037,-8.33,1.0,0.000515327538688992,0.0,15206.0,1.1245,0.185,1.0,0.3237,0.0,0.0093,0.0,0.0,6.71,0.44,-0.44,0.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1744,0.1744
830,0.0,0.013,0.0,0.012,0.05136,5.964,0.6090371276638157,0.015118,0.016,0.01,0.01,-0.157,0.74,0.885,2.64,0.0,0.000289691753463043,0.0,15188.0,0.985,0.4361,0.0,0.3237,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0141,0.0,0.0,0.1888,0.1888
831,0.0,0.006,0.0,0.238,0.10833,0.271,0.3077596564572656,0.007474,0.006,0.017,0.398,-0.243,0.209,0.544,1.6,0.0,0.000473978417171896,0.0,15152.0,0.9296,0.1407,0.0,0.4233,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.1392,0.1392
832,0.0,0.033,0.013,0.084,0.69673,7.109,0.641861180628514,0.006193,0.919,1.0,1.0,0.551,0.973,1.39,2.51,0.0,0.000218683071268054,0.0,15149.0,0.8873,0.2255,0.0,0.6904,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4739,0.4739
833,0.0,0.069,0.056,0.08,0.01856,0.228,0.4761669465118343,0.005281,0.001,0.094,0.035,-0.902,-0.196,-0.41,-2.09,0.0,0.000426431580599105,0.0,15143.0,0.9418,0.1163,1.0,0.1114,0.0,0.0096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4021,0.4021
834,0.0,0.048,0.0,0.006,0.03607,0.086,0.45540494585343566,0.005771,0.0,0.0,0.0,-1.294,-0.731,-0.312,-6.94,0.0,0.00108411458304616,0.0,15143.0,1.1064,0.6547,1.0,0.4233,0.0063,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548,0.0,0.0,0.1487,0.1487
835,0.0,0.006,0.025,0.464,0.6199,13.74,0.9769910265145003,0.005542,0.982,1.0,1.0,0.451,0.548,0.934,3.34,0.0,0.000140827253381976,0.0,15129.0,0.8385,0.3231,1.0,0.8031,0.0,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413,0.413
836,0.0,0.02,0.05,0.1,0.00782,4.552,0.44353045522929435,0.004258,0.961,0.761,0.058,-0.459,-1.341,-1.204,-6.9,1.0,7.4607741139551e-06,0.0,15125.0,0.3255,0.5771,1.0,0.6904,0.0048,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4826,0.4826
837,0.0,0.014,0.0,0.246,0.16299,6.435,0.6227891601600495,0.007477,0.247,0.999,1.0,0.581,1.875,2.385,3.88,0.0,0.000838802674150024,0.0,15117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,0.0,0.056,0.0,0.003,0.01952,16.45,0.666923169832646,0.005962,0.994,0.98,0.983,0.598,-0.463,-0.175,-1.78,1.0,8.49506155492142e-05,0.0,15110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,0.0,0.012,0.006,0.101,0.25432,1.246,0.5159179062856276,0.008548,0.016,0.014,0.19,-0.247,-0.885,-0.76,-4.48,0.0,0.00300622952064863,0.0,15105.0,1.291,0.0212,0.0,0.2706,0.0148,0.0,0.0,0.0,2.11,2.02,0.0,2.02,0.0,1.0,0.0,0.0263,0.0263,0.0,0.0,0.0692,0.0692
840,0.0,0.007,0.005,0.067,0.297,16.53,0.7320394579418841,0.009831,0.894,0.821,0.734,0.53,0.876,0.73,2.01,0.0,3.28389578486576e-05,0.0,26827.0,1.4086,0.3251,0.0,0.6699,0.0021,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246,0.0246
841,0.0,0.0,0.006,0.008,0.01555,0.026,0.5722505479563461,0.004748,0.088,0.008,0.0,-1.389,-1.912,-2.693,-7.77,0.0,0.000293136302064064,0.0,15086.0,0.7249,0.2306,1.0,0.4233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089,0.2089
842,0.0,0.008,0.027,0.12,0.61054,14.24,0.9766981489177762,0.005834,0.996,0.998,1.0,0.451,-0.077,0.85,1.14,0.0,0.00015706179404631,0.0,15084.0,0.985,0.4361,0.0,0.8031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0108,0.3987,0.3987
